"id","org_name","event_name","event_description","event_start_date","event_end_date","days_of_week","start_time","end_time","more_info","fee","admission_price","site_location_name","event_photo","category","subcategory","age_group_eligibility_tags","race_ethnicity_eligibility_tags","special_needs_eligibility_tags","sogi_eligibility_tags","language_eligibility_tags","site_address","site_phone","site_email","latitude","longitude","point","analysis_neighborhood","supervisor_district","data_as_of","data_loaded_at"
"10012536_sfdec","Family Connections Centers","First Steps Excelsior (Playgroup, English, Spanish, Cantonese, Vietnamese)","Build healthy bonding and enjoy fun activities together, while learning about your child’s cognitive and emotional development. Activities include arts, movement, songs, and stories. For ages 6 – 36 months + parents/caregivers. Free to enroll! Please note: due to our small class size, we ask families to register only for the classes you are able to attend. If you are no longer able to attend a class, please cancel your registration or contact us at firststeps@fccenters.org. Thank you! Registration will open at 9:00 am on the 28th of each month. &nbsp; ·Portola: Mondays and Wednesdays, 9:00-10:30 am · Excelsior: Tuesdays and Thursdays, 9:00-10:30 am · Visitacion Valley: Thursdays, 9:30-11:00 am. (18-36 months + caregiver) For more information or to join, contact Elsa at 415.715.6746 or firststeps@fccenters.org • • • Primeros Pasos (First Steps) es un espacio para que las familias aprendan juntas. Las maestras lo guiarán a usted y a sus pequeños a través de actividades que incluyen canciones, bailes, y lecturas divertidas. Para edades de 6–36 meses + cuidador/a. Gratis para inscribirse. Tenga en cuenta: debido a nuestro pequeño tamaño de clase, le pedimos a las familias que se registren solo para las clases a las que puede asistir. Si ya no puede asistir a una clase, cancele su registro o contáctenos en firststeps@fccenters.org. ¡Gracias! Las inscripciones se abrirán el día 28 de cada mes a las 9 de la mañana. • • • First Steps是適合孩子和家長一起學習的遊戲小組。 我們的老師將與您們一起歌曲、舞蹈、閲讀等活動。 免費報名。適合6-36個月的孩子 + 家長/監護人。 請注意：由於我們的班級規模較小，我們要求家庭只註冊您可以參加的課程。 如果您不能再上課，請取消註冊或通過 firststeps@fccenters.org 聯繫我們。 謝謝你! 每月28日上午9:00開始報名。 • • • First Steps là một nhóm trẻ mẫu giáo được giám sát bởi người lớn để các gia đình học tập cùng nhau. Các giáo viên của chúng tôi sẽ hướng dẫn bạn và con bạn thông qua các hoạt động hấp dẫn liên quan đến bài hát, điệu nhảy ngộ nghĩnh. Từ 6-36 tháng tuổi + cha mẹ/người chăm sóc. Ghi danh miễn phí. Xin lưu ý: do quy mô lớp học nhỏ, chúng tôi yêu cầu các gia đình chỉ đăng ký cho các lớp học mà bạn có thể tham dự. Nếu bạn không thể tham gia lớp học được nữa, vui lòng hủy đăng ký hoặc liên hệ với chúng tôi tại firststeps@fccenters.org. Cảm ơn! Cổng đăng ký sẽ mở vào lúc 9:00 sáng ngày 28 hàng tháng.","2025/10/16 12:00:00 AM","2025/10/16 12:00:00 AM",,"09:00:00","10:30:00","https://sfdec.org/event/first-steps-excelsior-playgroup-english-spanish-cantonese-vietnamese-2/2025-10-16/",,,"5016 Mission St",,"Childcare","Playgroups",,,,,"Chinese, Spanish, Vietnamese","5016 Mission St",,,"37.718379","-122.4399465","POINT (-122.4399465 37.718379)","Outer Mission","11","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"10013285_sfdec","Instituto Familiar de la Raza","Palabras del corazon (Support Group, Spanish)","PALABRAS DEL CORAZON Grupo de apoyo emocional para papas residentes en San Francisco Un espacio seguro para expresar sus emociones, dudas, preocupaciones y recibir apoyo emocional. ¿Necesita desahoarse? ¿Sentimiento de culpa? ¿Se siente triste? ¿Ansiedad? ¿Estres? DIRECCIÓN: Instituto de damiliar de la raza 2919 MISSION ST, SF CA, 94110 Para mas informacion cotacte a Gustavo Poktzin, gustavo.potzin@ifrsf.org Viernes de 6:00 A 8:00 PM Incia septiembre 19, 2025 8 Sesiones en persona &#8211; Cupo Limitado","2025/10/31 12:00:00 AM","2025/10/31 12:00:00 AM",,"18:00:00","20:00:00","https://sfdec.org/event/palabras-del-corazon-support-group-spanish/2025-10-31/",,,"2919 Mission Street","https://sfdec.org/wp-content/uploads/2025/08/Salud-Mental-m.jpg","Family Support","Support Groups",,,,,"Spanish","2919 Mission Street","(415) 229-0500","info@ifrsf.org","37.750311","-122.417928","POINT (-122.417928 37.750311)","Mission","9","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"39550_rpd","SF Rec Park","Yoga: Healing Yoga","Yoga is    an ancient practice used for developing strength and balance between mind and    body. These classes will build your knowledge and skill in addition to    teaching fundamental poses which will increase your flexibility, enhance    muscle tone, and improve coordination. We provide a certain number of mats but encourage you to bring your own.","2025/10/21 12:00:00 AM","2025/12/04 12:00:00 AM","T,Th","13:00:00","14:30:00","sfrecpark.org/register","false",,"HARVEY MILK CENTER FOR THE ARTS","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation","Physical Fitness","TAY",,,,,"50 Scott St","(415) 554-8742",,"37.769499","-122.434623","POINT (-122.434623 37.769499)","Haight Ashbury","8","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"40205_rpd","SF Rec Park","Chinese Music Appreciation","Music lovers are welcome to join our choir! The goal of this choir is to enrich Senior adult recreation by participating in Chinese music appreciation and improving singing skills. A volunteer will lead the choir in training, teaching students the music theory knowledge, vocal skills, and a variety of Chinese art songs, eventually integrating all elements into the choir practice.","2025/09/13 12:00:00 AM","2025/12/06 12:00:00 AM","Sa","10:00:00","12:00:00","sfrecpark.org/register","false",,"PALEGA REC CENTER","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Arts, Culture & Identity",,"TAY",,,,,"500 Felton St @ Holyoke St","(415) 831-6828",,"37.728918","-122.409882","POINT (-122.409882 37.728918)","Portola","9","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"39312_rpd","SF Rec Park","Drop-in: Table Tennis",,"2025/09/02 12:00:00 AM","2025/12/30 12:00:00 AM","T","13:30:00","20:00:00","sfrecpark.org/register","false",,"BETTY ANN ONG CHINESE REC CENTER","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation","Team Sports; Summer Programs; Physical Fitness; Outdoors","All Ages",,,,,"1199 Mason St @ Washington St","(415) 359-9103",,"37.794294","-122.411466","POINT (-122.411466 37.794294)","Nob Hill","3","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"39525_rpd","SF Rec Park","Pilates/Yoga Fusion","This class is    perfect for those in midlife and beyond who want to regain            or increase their vitality! Sessions start with gentle yoga to help reduce    stress levels, increase energy & flexibility, and strengthen the    mind-body-spirit connection. We then transition to beginner Mat Pilates    exercises to actively engage and strengthen            core muscles. Class concludes with a guided relaxation.       ***Participants need    to be able to get down to their mats on the floor            and back up to standing***","2025/09/02 12:00:00 AM","2025/10/07 12:00:00 AM","T","18:30:00","19:30:00","sfrecpark.org/register","true",,"POTRERO HILL REC CENTER","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation","Physical Fitness","TAY",,,,,"801 Arkansas St","(415) 695-5009",,"37.75617","-122.3974575","POINT (-122.3974575 37.75617)","Potrero Hill","10","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"40000_rpd","SF Rec Park","Chinese Folk Dance","Learn the fundamentals for Chinese folk dance including native traditional Chinese dance and international folk dances. Lessons will focus on learning basic steps while improving balance and strength. Please wear comfortable shoes and clothing.","2025/09/04 12:00:00 AM","2025/12/11 12:00:00 AM","Th","10:00:00","12:00:00","sfrecpark.org/register","false",,"HARVEY MILK CENTER FOR THE ARTS","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Arts, Culture & Identity",,"TAY",,,,,"50 Scott St","(415) 554-8742",,"37.769499","-122.434623","POINT (-122.434623 37.769499)","Haight Ashbury","8","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"128388_sfpl","SF Public Library","Activity: 歡唱華語金曲 / Chinese Pop Karaoke","與您的家人及好友一同大展歌喉，歡唱中文流行音樂金曲。 座位有限，需提前預約：(415) 355-2888。&nbsp;&nbsp;-Enjoy a fun-filled afternoon of singing Chinese Pop music Karaoke with your family…","2025/10/21 12:00:00 AM","2025/10/21 12:00:00 AM",,"13:30:00","15:30:00","https://sfpl.org/events/2025/10/21/activity-huanchanghuayujinqu-chinese-pop-karaoke","false",,"Chinatown/Him Mark Lai","https://sfpl.org//sites/default/files/topics/DanceMusic.jpg","Arts, Culture & Identity","Dance, Music","TAY (Ages 18-24)",,,,"Chinese","1135 Powell Street","415-355-2888","chimgr@sfpl.org","37.79523","-122.410197","POINT (-122.410197 37.79523)","Chinatown","3","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"94872_sfpl","SF Public Library","Storytime: For Families","Books, songs, rhymes and fun for children of all ages.&nbsp;  Learn more about storytimes with SFPL, including current offerings, at…","2025/10/11 12:00:00 AM","2025/10/11 12:00:00 AM",,"14:00:00","14:30:00","https://sfpl.org/events/2025/10/11/storytime-families","false",,"Chinatown/Him Mark Lai","https://sfpl.org//sites/default/files/topics/StorytimeforFamilies.jpg","Education",,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,"1135 Powell Street","415-355-2888","chimgr@sfpl.org","37.79523","-122.410197","POINT (-122.410197 37.79523)","Chinatown","3","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"39551_rpd","SF Rec Park","Mindful Move & Groove for Tweens","Each    teen will take a short inward-bound journey through Mindful Movement, Music,    and Meditation to arrive at their Authentic Self. Teens are taught to    energize their bodies and calm their minds, enabling them to approach their    lives with a fresh, positive outlook and a strong sense of self-worth that    comes from emotional and physical wellness. Lower anxiety, squash anger, and    reduce stress while increasing your ability to find connection with others    and with your own mind, body, and spirit. Awareness, reflection,    transformation, peace.","2025/10/22 12:00:00 AM","2025/12/03 12:00:00 AM","W","16:30:00","17:30:00","sfrecpark.org/register","false",,"HAMILTON REC CENTER","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation","Physical Fitness","Pre-Teens; Teens",,,,,"1900 Geary Blvd (@ Steiner St)","(415) 292-2111",,"37.78429999379","-122.43460896538","POINT (-122.434608965 37.784299994)","Japantown","5","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"126737_sfpl","SF Public Library","工作坊：三藩市第七區可負擔房屋","第七區可負擔房屋講座將涵蓋以下主題：什麼是可負擔房屋、誰有資格申請、第七區上調分區密度的影響，以及申請流程概覽。講座結束時，將向您介紹 DAHLIA──三藩市住房入口網站，這是本市可負擔住房計畫的官方網站。","2025/10/16 12:00:00 AM","2025/10/16 12:00:00 AM",,"15:00:00","16:00:00","https://sfpl.org/events/2025/10/16/gongzuofangsanfanshidiqiqukefudanfangwu","false",,"Sunset","https://sfpl.org//sites/default/files/topics/CommunityNeighborhood.png",,,"TAY (Ages 18-24)",,,,"Chinese","1305 18th Avenue","415-355-2808","sunmgr@sfpl.org","37.76337","-122.476257","POINT (-122.476257 37.76337)","Inner Sunset","7","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"128317_sfpl","SF Public Library","Storytime: For Toddlers Bilingual in Español/English","Space limited. Tickets available on a first come basis at Garfield&nbsp;Recreation Center Entrance&nbsp;starting at 9:45am.","2025/11/06 12:00:00 AM","2025/11/06 12:00:00 AM",,"10:15:00","10:45:00","https://sfpl.org/events/2025/11/06/storytime-toddlers-bilingual-espanolenglish","false",,"Mission","https://sfpl.org//sites/default/files/topics/StorytimeforToddlers.jpg","Education",,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,"1234 Valencia Street","415-355-2800","mismgr@sfpl.org","37.75311","-122.42106","POINT (-122.42106 37.75311)","Mission","9","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"10012816_sfdec","Family Connections Centers","Grupo de apoyo &#8211; Portola (Spanish, Support Group)","Nuestros Grupos de Apoyo para hispanohablantes son oportunidades semanales para que las familias hagan preguntas, aprendan nuevos consejos para padres, y discutan temas sobre el desarrollo infantil. A weekly group for caregivers to connect, gain support with issues and questions, and explore child development topics. Coordinators lead engaging activities, such as book discussions and craft projects. Idioma / language: Español Preguntas: Laura, lgarcia@fccenters.org Link para registrarse","2025/10/27 12:00:00 AM","2025/10/27 12:00:00 AM",,"09:45:00","10:45:00","https://sfdec.org/event/grupo-de-apoyo-portola-spanish-support-group/2025-10-27/",,,"2565 San Bruno Avenue",,"Family Support","Support Groups",,,,,"Spanish","2565 San Bruno Avenue",,,"37.729467","-122.4041805","POINT (-122.4041805 37.729467)","Portola","9","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"130236_sfpl","SF Public Library","Performance: Alphabet Rockers","Grammy Award-winning Alphabet Rockers make music and content that makes change. Led by Kaitlin McGaw (she/her) and Tommy Soulati Shepherd (he/him/…","2025/10/25 12:00:00 AM","2025/10/25 12:00:00 AM",,"15:00:00","15:30:00","https://sfpl.org/events/2025/10/25/performance-alphabet-rockers-1","false",,"Potrero","https://sfpl.org//sites/default/files/2025-08/23981.png","Arts, Culture & Identity","Dance, Music","Toddlers (Ages 1-3), Pre-School (Ages 3-5), Families with children below 18 years old",,,,,"1616 20th Street","415-355-2822","potmgr@sfpl.org","37.760067","-122.397615","POINT (-122.397615 37.760067)","Potrero Hill","10","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"119973_sfpl","SF Public Library","Early Learning: Saturday Morning Playtime","Share toddler friendly toys and games with others.For ages 0–3.","2025/10/25 12:00:00 AM","2025/10/25 12:00:00 AM",,"10:30:00","12:30:00","https://sfpl.org/events/2025/10/25/early-learning-saturday-morning-playtime","false",,"Glen Park","https://sfpl.org//sites/default/files/2025-07/23536.png","Family Support","Parent Education","Toddlers (Ages 1-3), Pre-School (Ages 3-5), Families with children below 18 years old",,,,,"2825 Diamond Street","415-355-2858","gpamgr@sfpl.org","37.73394","-122.433903","POINT (-122.433903 37.73394)","Glen Park","8","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"129574_sfpl","SF Public Library","Activity: Sarimanok Craft","Create your own Sarimanok - a bird from Filipino mythology out of cardboard tubes. For children and their caregivers.","2025/10/18 12:00:00 AM","2025/10/18 12:00:00 AM",,"14:30:00","15:30:00","https://sfpl.org/events/2025/10/18/activity-sarimanok-craft","false",,"Noe Valley/Sally Brunn","https://sfpl.org//sites/default/files/topics/MakeDo.png","Arts, Culture & Identity","Arts and Creative Expression, STEM","Families with children below 18 years old, Children/Pre-Teens (Ages 5-13)","Filipino/a",,,,"451 Jersey Street","415-355-5707","nvamgr@sfpl.org","37.750302","-122.435118","POINT (-122.435118 37.750302)","Noe Valley","8","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"10013070_sfdec","Bayview YMCA Family Resource Center","Mommy &#038; Me Tea Time (Support Group, English)","GROUPS BEGIN ON TUESDAY, AUGUST 12TH &#8211; 4:00 PM A warm and welcoming space for new and expecting moms to sip, share, and connect. Join us for gentle conversations, guided activities, and meaningful moments that support bonding, learning, and growth &#8211; both as mothers and women. Let&#8217;s navigate this beautiful journey together, one cup of tea at a time. &nbsp; TUESDAYS &#8211; 4:00pm-6:00pm &#8211; Begins August 12, 2025 &#8211; Bayview YMCA 1601 Lane Street San Francisco, CA 94124 FOR PREGNANT WOMEN &amp; NEW MOMS with children 0-11 months old To register, email Ashlee Garvin at: agarvin@ymcasf.org","2025/10/28 12:00:00 AM","2025/10/28 12:00:00 AM",,"16:00:00","18:00:00","https://sfdec.org/event/mommy-me-tea-time-support-group-english/2025-10-28/",,,"1601 Lane Street","https://sfdec.org/wp-content/uploads/2025/07/Mommy-Me-Tea-Time-BVYMCA-pdf.jpg","Family Support","Support Groups",,,,,,"1601 Lane Street",,,"37.731807","-122.389596","POINT (-122.389596 37.731807)","Bayview Hunters Point","10","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
"39539_rpd","SF Rec Park","Yoga - Hatha Traditional","There is much more in Hatha yoga practice than poses. In this series, we still explore practices aimed to improve our physical well-being through asanas (poses); we also introduce practices that include pranayama (breath expansion) techniques, and finally we experience the benefits of simple meditation techniques. The intention is awareness at a physical, mental and emotional level on as well as off the mat.","2025/09/03 12:00:00 AM","2025/10/08 12:00:00 AM","W","18:30:00","19:30:00","sfrecpark.org/register","true",,"HAMILTON REC CENTER","https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg","Sports & Recreation","Physical Fitness","TAY",,,,,"1900 Geary Blvd (@ Steiner St)","(415) 292-2111",,"37.78429999379","-122.43460896538","POINT (-122.434608965 37.784299994)","Japantown","5","2025/10/07 12:00:00 AM","2025/10/07 07:04:13 AM"
